sample_index,player_url,expected_afltables_identity,child_status,base_outcome,population_outcome,population_reason,corrected_identity,recommended_disposition,visible_name,title_birth_year,retained_birth_year,retained_debut_season,retained_last_season,retained_career_games,draftguru_games,earliest_recruitment_year,earliest_recruitment_event_type,ledger_status,reason_codes,operator_verdict
3172,https://www.draftguru.com.au/players/steven_brosnan/1,players/S/Steven_Brosnan.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Brosnan,1978,1979,2000,2000,1,1,1999,National,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3173,https://www.draftguru.com.au/players/steven_browne/1,players/S/Steven_Browne.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Browne,1989,1989,2008,2010,23,23,2007,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3174,https://www.draftguru.com.au/players/steven_clark/1,players/S/Steven_Clark.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Clark,1961,1961,1985,1992,80,27,1991,Pre-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3175,https://www.draftguru.com.au/players/steven_cummings/1,players/S/Steven_Cummings.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Cummings,1969,1969,1990,1992,14,14,1989,Mid-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3176,https://www.draftguru.com.au/players/steven_dodd/1,players/S/Steven_Dodd.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Dodd,1983,1983,2004,2010,101,101,2002,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3177,https://www.draftguru.com.au/players/steven_febey/1,players/S/Steven_Febey.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Febey,1969,1969,1988,2001,258,258,1986,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3178,https://www.draftguru.com.au/players/steven_greene/1,players/S/Steven_Greene.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Greene,1982,1982,2001,2005,42,42,2000,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3179,https://www.draftguru.com.au/players/steven_hamilton/1,players/S/Steven_Hamilton.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Hamilton,1970,1970,1990,1990,6,6,1988,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3180,https://www.draftguru.com.au/players/steven_handley/1,players/S/Steven_Handley.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Handley,1970,1970,1992,1996,73,73,1990,Mid-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3181,https://www.draftguru.com.au/players/steven_king/1,players/S/Steven_King.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven King,1978,1979,1996,2010,240,240,1994,Pre-Draft,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3182,https://www.draftguru.com.au/players/steven_koops/1,players/S/Steven_Koops.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Koops,1978,1978,1996,2004,89,89,1995,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3183,https://www.draftguru.com.au/players/steven_lawrence/1,players/S/Steven_Lawrence.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Lawrence,1976,1976,1995,2003,120,120,1993,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3184,https://www.draftguru.com.au/players/steven_may/1,players/S/Steven_May.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven May,1992,1992,2011,2025,251,251,2010,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3185,https://www.draftguru.com.au/players/steven_mckee/1,players/S/Steven_McKee.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven McKee,1978,1978,1998,2004,84,84,1996,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3186,https://www.draftguru.com.au/players/steven_morris/1,players/S/Steven_Morris.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Morris,1988,1989,2012,2017,87,87,,,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3187,https://www.draftguru.com.au/players/steven_motlop/1,players/S/Steven_Motlop.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Motlop,1991,1991,2010,2022,217,217,2008,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3188,https://www.draftguru.com.au/players/steven_o'dwyer/1,players/S/Steven_ODwyer.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven O'Dwyer,1966,1966,1987,1992,89,5,,,none,BIRTH_YEAR_CONSISTENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3189,https://www.draftguru.com.au/players/steven_pitt/1,players/S/Steven_Pitt.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Pitt,1973,1973,1996,2001,18,18,1995,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3190,https://www.draftguru.com.au/players/steven_rode/1,players/S/Steven_Rode.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Rode,1980,1980,2000,2000,1,1,1998,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3191,https://www.draftguru.com.au/players/steven_salopek/1,players/S/Steven_Salopek.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Salopek,1985,1985,2003,2011,121,121,2002,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3192,https://www.draftguru.com.au/players/steven_stretch/1,players/S/Steven_Stretch.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Stretch,1964,1964,1986,1995,189,25,1993,Pre-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3193,https://www.draftguru.com.au/players/steven_sziller/1,players/S/Steven_Sziller.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Steven Sziller,1972,1973,1995,2002,156,156,1994,National,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3194,https://www.draftguru.com.au/players/stewart_crameri/1,players/S/Stewart_Crameri.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stewart Crameri,1988,1988,2010,2018,103,103,2009,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3195,https://www.draftguru.com.au/players/stuart_anderson/1,players/S/Stuart_Anderson.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Anderson,1974,1974,1994,1998,70,70,1990,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3196,https://www.draftguru.com.au/players/stuart_bown/1,players/S/Stuart_Bown.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Bown,1978,1978,2001,2001,4,4,1998,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3197,https://www.draftguru.com.au/players/stuart_cameron/1,players/S/Stuart_Cameron.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Cameron,1964,1964,1986,1990,18,5,1989,Pre-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3198,https://www.draftguru.com.au/players/stuart_cochrane/1,players/S/Stuart_Cochrane.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Cochrane,1978,1978,1998,2005,104,104,1994,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3199,https://www.draftguru.com.au/players/stuart_dew/1,players/S/Stuart_Dew.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Dew,1979,1979,1997,2009,206,206,1996,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3200,https://www.draftguru.com.au/players/stuart_griffiths/1,players/S/Stuart_Griffiths.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Griffiths,1969,1969,1989,1992,17,17,1988,Pre-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3201,https://www.draftguru.com.au/players/stuart_mangin/1,players/S/Stuart_Mangin.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Mangin,1977,1977,1998,1998,3,3,1994,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3202,https://www.draftguru.com.au/players/stuart_maxfield/1,players/S/Stuart_Maxfield.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Maxfield,1972,1972,1990,2005,289,200,1995,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3203,https://www.draftguru.com.au/players/stuart_steele/1,players/S/Stuart_Steele.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Steele,1972,1972,1993,1993,2,2,1992,Pre-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3204,https://www.draftguru.com.au/players/stuart_wigney/1,players/S/Stuart_Wigney.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Stuart Wigney,1969,1969,1988,1996,72,72,1987,,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3205,https://www.draftguru.com.au/players/sudjai_cook/1,players/S/Sudjai_Cook.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Sudjai Cook,1976,1976,1998,1998,7,7,1997,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3206,https://www.draftguru.com.au/players/sullivan_robey/1,players/S/Sullivan_Robey.html,target_not_registered,target_unregistered,insufficient_evidence,TARGET_NOT_REGISTERED_NO_EVIDENCE,,withhold,Sullivan Robey,2007,,,,,15,2025,National,none,TARGET_NOT_REGISTERED,
3207,https://www.draftguru.com.au/players/sydney_stack/1,players/S/Sydney_Stack.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Sydney Stack,2000,2000,2019,2022,35,35,2018,Post-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3208,https://www.draftguru.com.au/players/tadhg_kennelly/1,players/T/Tadhg_Kennelly.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tadhg Kennelly,1981,1981,2001,2011,197,197,1999,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3209,https://www.draftguru.com.au/players/taj_hotton/1,players/T/Taj_Hotton.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taj Hotton,2006,2006,2025,2025,7,17,2024,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3210,https://www.draftguru.com.au/players/taj_woewodin/1,players/T/Taj_Woewodin.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taj Woewodin,2003,2003,2023,2025,21,21,2021,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3211,https://www.draftguru.com.au/players/talor_byrne/1,players/T/Talor_Byrne.html,target_not_registered,target_unregistered,insufficient_evidence,TARGET_NOT_REGISTERED_NO_EVIDENCE,,withhold,Talor Byrne,2007,,,,,18,2025,National,none,TARGET_NOT_REGISTERED,
3212,https://www.draftguru.com.au/players/tanner_bruhn/1,players/T/Tanner_Bruhn.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tanner Bruhn,2002,2002,2021,2024,66,87,2020,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3213,https://www.draftguru.com.au/players/tanner_smith/1,players/T/Tanner_Smith.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tanner Smith,1994,1994,2013,2016,4,4,2012,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3214,https://www.draftguru.com.au/players/tarkyn_lockyer/1,players/T/Tarkyn_Lockyer.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tarkyn Lockyer,1979,1979,1999,2010,227,227,1997,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3215,https://www.draftguru.com.au/players/tarryn_thomas/1,players/T/Tarryn_Thomas.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tarryn Thomas,2000,2000,2019,2023,69,69,2018,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3216,https://www.draftguru.com.au/players/taylin_duman/1,players/T/Taylin_Duman.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylin Duman,1998,1998,2018,2021,45,45,2016,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3217,https://www.draftguru.com.au/players/taylor_adams/1,players/T/Taylor_Adams.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Adams,1993,1993,2012,2025,229,229,2011,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3218,https://www.draftguru.com.au/players/taylor_duryea/1,players/T/Taylor_Duryea.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Duryea,1991,1991,2013,2025,219,219,2009,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3219,https://www.draftguru.com.au/players/taylor_garner/1,players/T/Taylor_Garner.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Garner,1994,1993,2013,2021,49,49,2012,National,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3220,https://www.draftguru.com.au/players/taylor_goad/1,players/T/Taylor_Goad.html,target_not_registered,target_unregistered,insufficient_evidence,TARGET_NOT_REGISTERED_NO_EVIDENCE,,withhold,Taylor Goad,2005,,,,,2,2023,National,none,TARGET_NOT_REGISTERED,
3221,https://www.draftguru.com.au/players/taylor_hine/1,players/T/Taylor_Hine.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Hine,1992,1992,2011,2013,23,23,2009,Pre-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3222,https://www.draftguru.com.au/players/taylor_hunt/1,players/T/Taylor_Hunt.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Hunt,1990,1990,2010,2017,105,105,2008,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3223,https://www.draftguru.com.au/players/taylor_walker/1,players/T/Taylor_Walker.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Taylor Walker,1990,1990,2009,2025,301,317,2007,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3224,https://www.draftguru.com.au/players/tayte_pears/1,players/T/Tayte_Pears.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tayte Pears,1990,1990,2008,2015,70,70,2007,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3225,https://www.draftguru.com.au/players/ted_clohesy/1,players/T/Ted_Clohesy.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Ted Clohesy,2004,2004,2023,2025,12,12,2022,Post-Draft,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3226,https://www.draftguru.com.au/players/ted_richards/1,players/T/Ted_Richards.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Ted Richards,1983,1983,2002,2016,261,261,2000,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3227,https://www.draftguru.com.au/players/teia_miles/1,players/T/Teia_Miles.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Teia Miles,1996,1997,2017,2018,12,12,2014,National,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3228,https://www.draftguru.com.au/players/tendai_mzungu/1,players/T/Tendai_Mzungu.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tendai Mzungu,1986,1986,2011,2017,106,106,2016,Rookie,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3229,https://www.draftguru.com.au/players/terry_board/2,players/T/Terry_Board0.html,bridged,offline_limited,insufficient_evidence,OFFLINE_LIMITED,,manual_curation,Terry Board,1968,1968,1988,1991,15,0,1991,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT,
3230,https://www.draftguru.com.au/players/terry_keays/1,players/T/Terry_Keays.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Terry Keays,1970,1970,1987,1992,45,25,1992,Mid-Season,none,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,
3231,https://www.draftguru.com.au/players/terry_milera/1,players/T/Terry_Milera.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Terry Milera,1988,1988,2012,2014,30,30,,,none,BIRTH_YEAR_CONSISTENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3232,https://www.draftguru.com.au/players/tew_jiath/1,players/T/Tew_Jiath.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tew Jiath,2005,2005,2024,2024,1,1,2023,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3233,https://www.draftguru.com.au/players/tex_wanganeen/1,players/T/Tex_Wanganeen.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tex Wanganeen,2003,2004,2022,2022,5,5,2021,Post-Draft,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3234,https://www.draftguru.com.au/players/thomson_dow/1,players/T/Thomson_Dow.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Thomson Dow,2001,2001,2020,2025,45,45,2019,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3235,https://www.draftguru.com.au/players/tim_allen/1,players/T/Tim_Allen.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Allen,1970,1970,1991,1995,34,34,1988,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3236,https://www.draftguru.com.au/players/tim_bourke/1,players/T/Tim_Bourke.html,bridged,offline_contradict,confirmed_source_mislink,ZERO_GAME_DRAFTEE_RESOLVES_TO_RETIRED_NAMESAKE,,exclude_from_bridge,Tim Bourke,1969,1969,1989,1990,5,0,,,none,BIRTH_YEAR_CONSISTENT;CAREER_ENDED_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT,
3237,https://www.draftguru.com.au/players/tim_boyle/1,players/T/Tim_Boyle.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Boyle,1984,1984,2005,2008,31,31,2002,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3238,https://www.draftguru.com.au/players/tim_broomhead/1,players/T/Tim_Broomhead.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Broomhead,1994,1994,2014,2020,37,37,2012,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3239,https://www.draftguru.com.au/players/tim_callan/1,players/T/Tim_Callan.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Callan,1984,1983,2003,2010,34,34,2002,National,none,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3240,https://www.draftguru.com.au/players/tim_clarke/1,players/T/Tim_Clarke.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Clarke,1982,1982,2001,2008,96,96,1999,National,none,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
3241,https://www.draftguru.com.au/players/tim_cook/1,players/T/Tim_Cook.html,bridged,offline_strong,population_clean,OFFLINE_STRONG,,retain_bridge,Tim Cook,1974,1974,1997,1998,8,8,,,none,BIRTH_YEAR_CONSISTENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,
